ID	tt_tram	tt_metro	tt_bus	tc_tram	tc_metro	tc_bus	hw_tram	hw_metro	hw_bus	choice
1674	25	20	45	1.5	2	0.5	12	12	12	1
1675	25	10	40	2	3	1.5	9	5	15	2
1676	25	15	40	1.5	3	1.5	7	7	10	1
1677	15	15	45	1.5	2	1.5	7	5	12	2
1678	30	15	40	2	4.5	1	7	12	12	1
1679	30	15	40	2	2	1.5	9	5	15	2
1680	25	20	45	1.5	3	0.5	12	7	12	2
1681	25	10	40	2	2	1	9	7	12	2
1682	25	10	25	1.5	2	0.5	9	7	10	2
1683	15	15	40	2	4.5	1	9	7	12	2
1684	15	15	40	2	2	0.5	7	7	12	1
1685	15	15	40	2	3	0.5	7	7	10	1
1686	25	20	25	2	3	1.5	12	7	12	2
1687	30	20	40	1.5	3	0.5	9	7	15	2
1688	15	15	45	2	3	1.5	12	12	10	1
1689	25	10	40	2.5	3	1.5	12	12	15	2
1690	25	20	25	2	4.5	0.5	12	7	12	2
1691	25	10	45	2	3	1	9	7	12	2
1692	25	10	25	2	3	1	9	7	15	2
1693	15	10	40	2.5	4.5	1	7	7	10	1
1694	25	15	25	2.5	4.5	0.5	7	7	12	1
1695	25	15	45	2.5	2	1.5	7	5	10	2
1696	15	10	40	1.5	4.5	0.5	9	12	15	1
1697	25	20	40	1.5	4.5	1	9	5	12	2
1698	25	20	40	1.5	3	1.5	9	5	12	2
1699	25	20	25	2.5	3	1.5	12	7	12	2
1700	30	15	45	1.5	3	0.5	7	7	10	1
1701	25	15	40	2	4.5	1.5	12	7	12	2
1702	25	15	45	1.5	3	1.5	9	7	10	2
1703	15	20	25	2	3	1.5	9	7	12	2
1704	15	15	45	1.5	3	1	7	12	15	1
1705	30	10	45	2	4.5	1	7	5	12	2
1706	30	15	45	2	3	1	9	12	12	1
1707	25	15	40	1.5	3	0.5	12	7	12	2
1708	25	10	25	2	3	1	9	7	10	2
1709	15	15	40	2	3	0.5	9	7	12	2
1710	15	15	25	1.5	2	1	7	12	15	1
1711	15	15	40	1.5	3	1	9	7	12	2
1712	15	20	40	2	4.5	1	9	5	10	1
1713	25	20	40	1.5	3	1.5	9	7	15	2
1714	15	15	40	2	3	1	7	5	15	2
1715	30	10	40	2	4.5	1	7	7	15	2
1716	25	15	40	2	3	1	7	12	15	1
1717	25	15	25	2	2	1.5	9	7	15	2
1718	30	15	45	2	2	1	9	5	15	2
1719	25	15	25	2.5	3	1	9	7	15	2
1720	30	20	25	2	4.5	1	9	7	12	1
1721	25	10	45	2	2	1.5	9	12	15	1
1722	15	10	45	2	4.5	1.5	9	12	12	1
1723	25	15	45	2	4.5	0.5	9	12	15	1
1724	30	10	25	1.5	3	0.5	7	5	10	2
1725	15	10	40	2	4.5	1.5	9	5	15	2
1726	25	10	45	2	2	1	9	12	15	1
1727	25	20	25	2	2	0.5	9	5	10	2
1728	25	20	40	2	4.5	1	12	5	12	2
1729	15	15	40	2.5	3	1	12	7	15	2
1730	25	15	25	2	2	1	7	5	10	2
1731	15	15	25	1.5	3	1	7	5	12	2
1732	30	10	45	1.5	3	0.5	7	5	10	2
1733	25	15	45	2	4.5	1	9	7	15	2
1734	25	15	40	2	4.5	1	9	12	12	1
1735	25	10	25	2	4.5	1	9	12	10	3
1736	30	15	45	2.5	4.5	0.5	9	7	10	1
1737	25	20	45	2	4.5	1	9	12	12	1
1738	15	10	25	1.5	4.5	0.5	9	12	12	1
1739	15	15	25	1.5	2	1.5	9	7	12	2
1740	30	20	45	2.5	4.5	1.5	9	7	10	2
1741	15	15	25	1.5	2	0.5	9	5	10	2
1742	25	20	45	2	2	1	9	7	15	2
1743	30	10	25	1.5	3	1	9	5	12	2
1744	30	20	25	2	2	0.5	7	5	15	2
1745	15	10	40	2	3	0.5	9	7	12	2
1746	15	10	40	2	2	1	12	7	15	2
1747	15	10	25	1.5	2	1.5	9	7	12	2
1748	30	10	45	1.5	3	1	7	12	15	1
1749	30	15	40	2.5	3	0.5	7	12	10	1
1750	30	15	40	2	2	1	7	7	12	2
1751	30	15	40	1.5	3	1	7	5	15	2
1752	25	15	45	2	2	1.5	12	12	10	1
1753	30	20	45	2	4.5	1.5	12	7	12	2
1754	25	20	40	2.5	3	0.5	7	5	15	2
1755	25	15	25	2	3	0.5	9	12	12	1
1756	15	20	45	2.5	4.5	1	9	7	12	1
1757	30	15	45	2	3	1	7	7	15	2
1758	25	15	25	2	3	1	12	5	12	2
1759	15	10	40	1.5	3	0.5	9	12	12	1
1760	25	10	45	2	3	1.5	7	7	15	1
1761	25	10	45	2.5	3	0.5	9	12	15	1
1762	15	10	40	1.5	3	0.5	7	12	15	1
1763	25	10	40	2	3	1.5	9	5	12	2
1764	30	15	45	2	2	1.5	9	5	15	2
1765	25	10	45	2.5	3	1	12	12	12	2
1766	30	15	40	2	2	0.5	9	7	10	2
1767	25	10	40	2.5	3	1	12	5	12	2
1768	15	10	40	2.5	4.5	1	12	5	12	2
1769	25	20	45	1.5	3	0.5	9	7	12	2
1770	25	20	40	1.5	4.5	1.5	9	7	10	1
1771	25	15	45	2.5	2	0.5	12	5	10	2
1772	15	15	45	2	3	0.5	12	12	10	1
1773	30	15	40	1.5	2	1	12	7	12	2
1774	15	15	45	2	3	1	7	12	12	1
1775	30	15	25	2	2	0.5	9	7	12	2
1776	25	10	45	2	4.5	1	7	12	10	1
1777	30	15	40	2.5	2	0.5	12	5	10	2
1778	25	10	40	2	3	1	12	7	10	2
1779	25	10	40	2	3	1	7	7	15	2
1780	15	10	45	2	3	1.5	9	7	12	2
1781	30	10	40	1.5	4.5	1	9	12	12	1
1782	30	15	25	2	3	1	12	7	15	2
1783	25	20	40	1.5	3	1	9	12	15	1
1784	30	10	25	2	3	1	7	5	12	2
1785	15	15	40	1.5	4.5	1	12	12	12	1
1786	15	10	45	2	2	0.5	7	5	10	2
1787	15	15	40	1.5	4.5	1.5	12	12	12	1
1788	25	10	25	2.5	4.5	1.5	7	7	10	1
1789	25	10	40	2	3	1	12	7	15	2
1790	15	15	40	2	3	0.5	12	5	12	2
1791	25	15	40	2.5	4.5	1.5	7	5	15	2
1792	25	15	40	1.5	2	1	9	12	12	1
1793	25	20	25	2	2	0.5	12	5	12	2
1794	30	10	40	1.5	4.5	0.5	12	7	12	2
1795	25	15	40	2	3	1	9	5	12	2
1796	25	15	25	1.5	4.5	0.5	9	7	12	1
1797	15	15	25	2.5	3	1	9	7	12	2
1798	25	15	25	1.5	3	0.5	7	5	12	2
1799	25	15	45	2.5	3	1	9	7	15	2
1800	15	10	25	2	4.5	0.5	12	12	12	1
1801	30	10	45	2	4.5	0.5	9	5	12	2
1802	30	20	40	2.5	3	0.5	9	12	12	1
1803	30	20	45	2.5	4.5	1	9	5	10	2
1804	25	20	25	2.5	2	0.5	7	5	15	2
1805	15	10	40	2	3	1.5	9	7	15	2
1806	30	20	45	1.5	2	1.5	7	5	10	2
1807	25	15	45	2.5	2	1	12	7	12	2
1808	30	15	40	2.5	3	1	9	5	15	2
1809	30	15	45	2	2	1	7	5	12	2
1810	25	15	25	1.5	2	0.5	7	12	12	1
1811	30	15	40	2.5	3	1.5	12	12	12	2
1812	30	15	40	2.5	2	0.5	7	7	15	2
1813	25	20	40	2	3	1	12	7	12	2
1814	25	15	40	2	4.5	1	9	12	15	1
1815	25	15	40	2.5	3	1.5	12	7	10	2
1816	25	15	40	2.5	3	1	9	7	10	2
1817	25	15	45	1.5	3	0.5	7	7	10	2
1818	25	15	25	2.5	3	1	12	5	15	2
1819	25	20	25	1.5	4.5	1	9	7	15	2
1820	25	15	40	2	2	1	7	7	12	1
1821	25	15	40	2.5	3	0.5	12	7	12	2
1822	25	15	40	2	4.5	1.5	9	7	10	2
1823	15	10	45	2	3	1.5	9	12	15	1
1824	25	10	40	2	4.5	1	9	12	12	1
1825	30	15	45	2.5	4.5	1.5	9	7	12	2
1826	25	10	25	1.5	3	1.5	9	12	15	1
1827	30	20	25	2.5	3	1	9	7	12	2
1828	25	15	40	2.5	2	1.5	12	7	12	2
1829	25	10	40	2	2	0.5	9	7	12	2
1830	25	10	40	2	4.5	0.5	7	12	12	1
1831	30	15	25	2.5	2	1.5	7	7	12	2
1832	25	15	40	2.5	3	0.5	9	7	15	2
1833	15	15	25	1.5	3	1	12	7	12	2
1834	25	10	25	2	4.5	1.5	12	5	10	2
1835	25	15	25	2.5	3	0.5	12	7	12	2
1836	25	15	40	1.5	3	1.5	12	7	12	2
1837	25	10	40	2.5	4.5	1.5	12	12	10	3
1838	25	20	45	1.5	3	0.5	7	12	15	1
1839	30	15	40	2	4.5	1	9	5	12	2
1840	15	15	25	2	3	0.5	7	5	10	1
1841	25	10	45	2	4.5	1	7	7	12	1
1842	30	20	45	2.5	4.5	1	12	7	15	2
1843	15	15	45	1.5	2	1	12	7	15	2
1844	25	20	40	2	4.5	0.5	9	12	12	1
1845	25	15	45	2	4.5	1.5	12	7	10	2
1846	15	15	45	2.5	3	1	12	5	10	2
1847	25	10	40	2.5	2	1	12	12	12	3
1848	15	15	45	2.5	2	1	9	5	15	2
1849	30	20	40	1.5	3	1	12	7	12	2
1850	25	20	40	2	3	1	9	12	12	1
1851	15	20	40	2	2	0.5	7	7	12	2
1852	15	15	40	1.5	4.5	1	9	5	12	2
1853	25	10	40	2	4.5	0.5	7	12	12	1
1854	15	15	25	2	3	1	9	7	12	2
1855	25	10	45	1.5	2	1.5	12	7	12	2
1856	30	20	45	2.5	2	1.5	9	7	12	1
1857	25	10	25	1.5	3	1.5	9	12	15	1
1858	25	20	40	1.5	4.5	1	7	7	12	1
1859	15	15	45	1.5	2	1.5	9	7	10	2
1860	25	15	40	2	3	1	9	7	12	2
1861	25	15	40	2.5	2	0.5	9	7	12	2
1862	15	15	40	2	4.5	1	12	7	12	2
1863	30	15	45	1.5	3	1	12	12	12	3
1864	25	15	25	2	4.5	1	9	7	10	1
1865	25	15	45	2.5	2	1	9	5	12	2
1866	15	15	25	2	2	0.5	9	12	15	1
1867	25	15	40	2	4.5	1	9	7	12	2
1868	25	20	40	2	3	1.5	7	12	15	1
1869	30	15	25	2	3	0.5	12	7	15	2
1870	30	20	40	2	3	1.5	9	7	12	2
1871	15	20	40	2.5	2	1.5	9	12	10	2
1872	25	15	45	1.5	3	1.5	9	12	12	1
1873	25	10	25	2.5	3	0.5	9	7	10	2
1874	30	20	40	2.5	2	1	12	5	15	2
1875	25	15	40	2	3	1	9	5	10	2
1876	25	15	40	1.5	3	1	9	5	15	2
1877	15	15	40	2	2	1.5	9	5	12	2
1878	25	15	45	2	3	1	9	5	12	2
1879	15	15	40	2	2	1	7	7	15	2
1880	15	10	40	2.5	3	0.5	7	5	12	2
1881	15	10	25	1.5	3	0.5	12	5	10	2
1882	15	20	40	2	2	1	9	12	10	1
1883	30	20	25	2	3	0.5	9	5	12	2
1884	30	10	40	2.5	2	1	9	7	12	2
1885	15	15	45	2.5	3	1	9	7	15	2
1886	15	20	45	1.5	4.5	1	7	7	12	1
1887	30	20	40	2	3	1	9	7	15	2
1888	25	15	45	2	2	0.5	9	7	12	2
1889	30	15	45	2	2	1	12	7	15	2
1890	25	15	25	1.5	4.5	0.5	9	7	10	2
1891	25	20	40	2	3	1	12	5	10	2
1892	15	10	40	1.5	2	1	9	12	12	1
1893	25	10	25	2	4.5	1	12	5	15	2
1894	25	10	45	2.5	3	0.5	9	7	15	2
1895	15	15	45	1.5	2	1.5	9	12	12	1
1896	30	15	25	1.5	2	1	12	12	12	1
1897	25	15	25	2	2	1.5	7	7	12	2
1898	30	15	40	1.5	3	1	9	12	15	1
1899	30	20	40	2.5	3	1	9	5	15	2
1900	25	10	40	1.5	3	0.5	12	12	10	2
1901	15	15	45	2.5	3	1	9	12	12	1
1902	30	20	45	2	4.5	1.5	12	12	12	1
1903	25	15	25	2	4.5	1.5	9	7	12	2
1904	25	10	40	2	4.5	0.5	7	7	12	1
1905	25	15	40	2	2	1	12	12	12	2
1906	25	20	40	2.5	3	1	7	5	10	2
1907	25	10	25	2	3	0.5	9	7	10	2
1908	30	15	45	2	3	1	9	7	12	2
1909	25	15	25	2	3	0.5	12	7	12	2
1910	30	15	40	2.5	3	1.5	9	7	12	2
1911	15	20	45	1.5	4.5	0.5	9	12	10	1
1912	25	20	40	2	4.5	1	9	5	12	2
1913	30	15	40	2	3	1.5	12	7	15	2
1914	30	20	25	2	2	1	7	7	12	2
1915	30	15	25	1.5	2	1.5	12	5	12	2
1916	30	20	45	1.5	3	1.5	7	7	10	1
1917	25	10	25	2.5	4.5	1	9	12	12	1
1918	25	10	40	2.5	3	1.5	9	5	10	2
1919	30	10	40	2	2	1.5	9	5	12	2
1920	30	20	45	2	3	1	7	12	10	1
1921	25	15	40	2	4.5	1.5	7	7	15	1
1922	25	15	40	2	4.5	1	9	12	12	1
1923	30	20	40	2.5	2	0.5	12	5	15	2
1924	25	15	40	2	3	0.5	7	5	12	2
1925	25	20	25	2	3	1	12	5	12	2
1926	25	20	40	2.5	4.5	1.5	7	12	12	1
1927	25	15	25	2	4.5	1	9	12	12	1
1928	30	10	45	1.5	2	1.5	7	5	12	2
1929	30	10	40	1.5	4.5	0.5	7	5	12	2
1930	25	15	40	2	3	0.5	7	7	10	1
1931	30	10	40	2	3	1.5	9	7	15	2
1932	25	15	25	2	4.5	1	7	5	10	1
1933	15	15	25	2	3	1	7	5	12	2
1934	25	15	40	2.5	4.5	0.5	12	7	12	2
1935	30	10	40	1.5	4.5	1	12	7	10	2
1936	25	15	25	2.5	3	0.5	12	12	10	3
1937	30	20	40	2	3	0.5	7	12	12	1
1938	15	20	45	2	3	1	7	5	10	2
1939	30	15	45	2	2	1	9	12	15	1
1940	15	15	40	2	3	1	7	7	15	1
1941	25	15	40	2.5	4.5	1	7	7	10	1
1942	25	15	45	1.5	3	1.5	7	7	12	1
1943	15	15	40	2.5	3	0.5	7	5	12	2
1944	15	15	40	1.5	3	0.5	9	12	12	1
1945	25	20	45	2.5	2	1.5	12	5	12	2
1946	15	15	40	2	3	1	9	12	12	1
1947	30	20	45	2.5	3	1.5	12	5	12	2
1948	15	15	40	1.5	4.5	1	9	7	15	1
1949	30	15	40	2	3	0.5	12	12	12	3
1950	25	15	40	2.5	3	1	7	7	15	2
1951	30	15	40	2	3	1	12	5	15	2
1952	25	10	40	2	3	1	7	7	15	1
1953	25	15	45	2.5	4.5	1	7	12	12	1
1954	25	15	25	2	3	1	9	12	12	1
1955	15	15	40	2.5	4.5	0.5	9	5	15	2
1956	25	15	40	2	4.5	0.5	9	5	10	2
1957	25	15	25	2.5	2	1.5	12	12	12	2
1958	30	15	40	2.5	4.5	1.5	9	12	12	1
1959	30	15	45	1.5	3	1	9	5	12	2
1960	15	10	45	2	4.5	1	7	12	12	1
1961	30	10	45	2	2	1	12	5	12	2
1962	25	15	45	2	3	0.5	9	5	15	2
1963	25	20	45	2	3	1	7	12	12	1
1964	30	10	45	2	3	1	9	7	12	2
1965	25	15	40	1.5	3	1.5	12	5	15	2
1966	25	15	40	2.5	3	1.5	9	5	12	2
1967	30	15	40	2.5	3	1.5	9	5	10	2
1968	25	15	40	2	2	0.5	9	7	12	2
1969	30	15	40	2	3	1	7	7	15	2
1970	25	10	40	2	2	0.5	7	5	12	2
1971	25	15	25	2	4.5	0.5	9	7	10	3
1972	25	15	40	1.5	3	0.5	7	7	12	1
1973	30	10	45	2	4.5	0.5	12	7	10	2
1974	30	15	25	2	4.5	1	9	12	15	1
1975	30	10	40	2	4.5	0.5	9	12	12	1
1976	30	15	25	2	4.5	1.5	12	12	12	1
1977	30	10	45	1.5	4.5	0.5	7	7	12	1
1978	25	10	25	2	3	1	9	7	15	2
1979	30	15	45	2	4.5	1	12	12	12	3
1980	25	15	45	1.5	2	1	7	12	12	1
1981	25	15	25	2.5	3	1	7	7	10	2
1982	25	20	45	2	2	1	9	7	12	2
1983	15	20	40	2	3	1	7	5	12	2
1984	25	15	25	2	2	1	12	12	15	1
1985	30	10	45	1.5	3	0.5	9	5	15	2
1986	25	10	25	2	2	0.5	7	5	10	2
1987	25	15	45	2	3	1.5	9	5	15	2
1988	30	15	25	1.5	3	1.5	9	7	15	2
1989	15	15	40	1.5	2	1	12	7	15	2
1990	15	10	25	1.5	3	1	12	7	10	2
1991	25	10	25	2	3	1	9	7	12	2
1992	25	15	25	1.5	4.5	1.5	12	12	12	1
1993	25	10	45	2.5	3	0.5	12	5	15	2
1994	25	10	40	2.5	3	1	9	12	12	1
1995	25	15	25	2	2	1.5	7	12	15	1
1996	25	10	45	2	2	1	12	12	10	2
1997	15	15	45	2	2	1.5	9	7	12	2
1998	15	20	25	2	4.5	1	9	7	15	1
1999	25	15	40	2	3	0.5	7	7	12	2
2000	30	10	25	2	2	0.5	9	7	15	2
2001	25	15	25	2	4.5	1.5	9	5	10	2
2002	15	15	40	1.5	3	0.5	7	7	12	1
2003	25	15	40	2.5	3	1.5	7	7	12	2
2004	30	15	40	1.5	3	1	12	5	10	2
2005	25	15	25	2	3	0.5	12	12	12	3
2006	25	10	40	1.5	3	1	7	7	12	1
2007	25	10	45	1.5	3	1	9	12	12	1
2008	15	15	25	1.5	3	1	12	7	10	2
2009	25	15	45	2	2	1.5	9	7	12	2
2010	25	20	25	2	4.5	1	9	7	12	2
2011	15	15	40	2.5	2	1	12	5	15	2
2012	25	20	25	2	4.5	1.5	12	7	12	2
2013	25	15	40	1.5	3	1	9	7	12	2
2014	25	15	40	2	4.5	1.5	7	5	15	2
2015	25	20	45	2	2	1	9	5	10	2
2016	30	15	45	2	3	1	12	5	15	2
2017	25	20	40	2	3	1.5	7	7	10	1
2018	15	10	40	1.5	3	1	7	7	15	1
2019	25	15	40	1.5	3	0.5	9	7	15	2
2020	30	15	45	2	2	1.5	9	5	12	2
2021	30	20	45	1.5	4.5	1.5	12	7	12	2
2022	15	20	40	2	3	1.5	12	12	10	2
2023	25	15	40	2	3	0.5	12	7	12	2
2024	15	20	45	2.5	3	0.5	9	12	10	1
2025	30	15	40	2	3	1	7	5	12	2
2026	25	15	45	2	2	1	7	7	15	2
2027	30	15	25	2.5	3	1	9	12	10	3
2028	15	15	25	2.5	3	1.5	7	7	12	1
2029	25	10	40	2	4.5	1.5	12	7	10	2
2030	25	10	25	2	2	1.5	9	7	15	2
2031	25	15	40	2.5	3	0.5	9	5	15	2
2032	25	15	40	1.5	4.5	1.5	7	7	12	1
2033	25	15	40	2.5	2	0.5	9	7	12	2
2034	30	10	40	2	3	1.5	12	12	15	2
2035	15	15	25	2	4.5	0.5	9	7	12	2
2036	25	15	40	2.5	3	1	7	5	12	2
2037	25	10	25	1.5	3	0.5	7	5	15	2
2038	25	20	40	2	4.5	1.5	9	7	10	2
2039	15	10	40	2.5	2	0.5	9	5	10	2
2040	25	15	40	1.5	4.5	1	7	12	10	1
2041	25	15	25	2.5	4.5	0.5	9	5	10	2
2042	25	15	40	2	3	0.5	12	7	10	2
2043	30	20	45	2.5	3	0.5	9	7	12	2
2044	25	10	45	2	3	1.5	7	7	10	1
2045	25	15	45	1.5	3	1.5	9	12	12	1
2046	30	15	40	2	3	0.5	9	7	10	2
2047	30	15	40	2	4.5	1	9	12	12	3
2048	15	15	40	2	4.5	1	7	12	10	1
2049	30	10	40	2.5	4.5	1	9	5	10	2
2050	25	15	40	2.5	4.5	0.5	9	7	15	2
2051	15	10	40	2	3	1	7	7	12	2
2052	25	20	45	2.5	2	1	9	12	10	1
2053	25	20	40	2	3	1	9	7	12	2
2054	15	15	45	2	3	1	12	12	12	1
2055	25	10	25	2.5	2	1	9	5	12	2
2056	25	10	40	2	4.5	1.5	7	12	12	1
2057	25	15	40	1.5	3	1	7	7	12	1
2058	15	10	45	2	3	1	9	12	12	1
2059	30	20	40	1.5	2	1	9	12	12	1
2060	25	15	40	2.5	4.5	1	12	7	10	2
2061	25	15	40	2	3	1	7	7	10	2
2062	25	15	25	1.5	3	1	12	5	10	2
2063	25	10	25	2	2	1.5	9	12	15	2
2064	25	15	40	2	3	1	9	7	12	1
2065	30	10	40	1.5	3	0.5	9	12	15	1
2066	25	15	25	2	3	1.5	9	7	10	2
2067	25	10	40	2	3	1	12	7	10	2
2068	15	20	40	2	3	1.5	7	7	12	1
2069	25	20	25	2	2	0.5	9	7	10	2
2070	15	15	25	1.5	4.5	1	9	7	15	1
2071	15	10	25	1.5	3	1	9	12	12	1
2072	15	15	45	2.5	3	0.5	9	5	15	2
2073	25	10	45	2	4.5	1	7	7	15	1
2074	30	15	45	2	3	1	9	7	15	2
2075	30	20	40	2	3	1	7	5	12	2
2076	25	20	40	1.5	4.5	1	12	7	12	2
2077	25	20	40	2.5	2	1.5	12	12	15	2
2078	25	15	25	2	2	0.5	7	7	10	2
2079	25	15	25	2.5	3	1	12	12	12	3
2080	25	15	40	2	2	1.5	7	5	10	1
2081	25	15	40	2	3	1.5	12	7	12	2
2082	30	15	25	2	2	0.5	9	7	12	2
2083	25	20	25	1.5	2	1	7	7	15	2
2084	25	15	40	2	3	0.5	7	5	10	2
2085	25	20	40	2	3	1	12	7	12	2
2086	15	15	40	2	4.5	1	12	5	15	2
2087	15	15	45	2.5	3	1	9	7	12	2
2088	25	15	45	2	2	0.5	7	7	12	1
2089	15	10	40	2	3	1	9	7	12	2
2090	25	15	45	2	3	0.5	12	7	12	2
2091	30	20	40	1.5	3	1.5	7	5	15	2
2092	15	15	40	2	3	1.5	9	12	12	1
2093	15	20	40	2	3	1	9	7	12	2
2094	25	15	45	1.5	3	1	9	7	10	2
2095	30	10	40	2.5	2	1	7	7	12	2
2096	25	15	40	2	4.5	0.5	12	12	10	1
2097	25	15	40	2	2	0.5	7	12	12	1
2098	15	15	45	1.5	3	1.5	7	12	12	1
2099	25	10	40	2	3	0.5	12	12	10	3
2100	25	15	45	2	2	1	12	7	15	2
2101	25	15	40	1.5	2	1	12	7	12	2
2102	30	20	45	2	3	0.5	7	12	15	1
2103	15	15	40	1.5	3	1	9	5	15	2
2104	15	10	40	2.5	2	0.5	7	5	12	2
2105	30	15	25	2	3	0.5	9	12	10	3
2106	25	15	25	2.5	4.5	0.5	7	12	10	1
2107	25	10	40	2	4.5	1	12	7	12	2
2108	25	15	25	2	3	1.5	9	7	12	2
2109	30	15	40	2	3	0.5	9	7	15	2
2110	15	15	40	2.5	2	1	7	12	12	1
2111	15	20	25	2	2	0.5	12	12	15	3
2112	25	15	25	2	3	1	9	7	15	1
2113	15	10	40	2	2	0.5	9	7	12	2
2114	15	15	40	1.5	3	0.5	9	7	12	2
2115	30	15	25	2.5	3	1.5	12	12	12	3
2116	15	10	25	1.5	4.5	0.5	9	7	12	1
2117	15	15	40	2	4.5	0.5	12	7	12	2
2118	30	20	25	2.5	2	1.5	9	12	12	1
2119	15	15	40	2	3	0.5	7	7	12	2
2120	15	15	40	2.5	3	1.5	9	7	10	1
2121	25	10	40	1.5	3	1.5	12	12	15	2
2122	25	20	25	2	2	1	9	7	15	2
2123	25	15	40	2.5	3	0.5	9	12	15	1
2124	30	15	40	2	3	1	9	7	12	2
2125	25	15	45	1.5	4.5	0.5	9	7	12	2
2126	25	15	40	1.5	4.5	1.5	7	5	15	2
2127	25	15	40	2	3	1	9	12	10	3
2128	25	15	40	2	4.5	1	7	12	10	1
2129	25	20	45	2	2	1	7	12	15	1
2130	30	15	40	2.5	2	1	9	7	15	2
2131	30	15	40	2	3	1.5	12	7	12	2
2132	25	15	40	2	3	1	9	7	12	2
2133	25	15	40	2	3	1.5	9	7	10	2
2134	25	15	40	1.5	3	0.5	7	7	10	1
2135	25	15	45	1.5	2	1.5	12	12	15	2
2136	25	15	40	2	3	1	12	12	12	1
2137	25	15	40	2	3	0.5	9	12	10	1
2138	25	20	25	2.5	3	1	9	5	12	2
2139	30	20	25	2.5	2	1	9	7	10	2
2140	25	15	25	1.5	2	1.5	9	5	12	2
2141	30	20	25	1.5	3	1.5	9	12	12	1
2142	30	15	40	2.5	4.5	0.5	9	7	10	2
2143	15	15	45	1.5	4.5	0.5	9	12	12	1
2144	15	15	25	1.5	3	1	12	12	15	1
2145	25	10	25	2	3	1	9	7	12	2
2146	30	20	40	2	3	1	7	7	10	1
2147	30	10	40	1.5	2	1	12	7	12	2
2148	25	10	40	1.5	2	1	7	12	15	1
2149	15	20	25	2	2	1.5	9	7	10	2
2150	25	20	45	2.5	4.5	0.5	9	7	15	2
2151	15	10	40	2	3	1.5	9	7	12	2
2152	15	20	40	2	2	1.5	9	7	12	1
2153	25	15	40	2	4.5	0.5	9	7	12	2
2154	30	15	45	2.5	3	1	7	7	10	2
2155	25	15	40	2.5	4.5	1.5	7	7	15	2
2156	25	10	45	2	3	1.5	9	12	12	1
2157	25	20	45	2.5	3	1	12	7	10	2
2158	25	15	25	2	2	0.5	9	7	12	2
2159	15	15	40	1.5	3	1	9	7	12	2
2160	25	15	40	1.5	3	1	9	7	12	1
2161	25	15	40	2	4.5	1.5	7	7	12	1
2162	25	20	45	2	3	1.5	7	12	15	1
2163	25	20	25	2.5	4.5	1	9	7	15	2
2164	15	20	40	2	2	1	12	5	10	2
2165	25	15	40	1.5	3	1	7	7	10	2
2166	30	10	40	1.5	4.5	0.5	7	5	12	2
2167	30	20	45	1.5	4.5	1	9	7	12	2
2168	15	15	25	2	2	1	12	12	12	1
2169	25	10	45	2.5	2	1	9	7	15	2
2170	30	15	40	1.5	2	0.5	12	5	10	2
2171	25	10	45	2	3	1	9	12	10	1
2172	25	15	40	2.5	3	1.5	9	5	12	2
2173	25	20	45	2	3	0.5	9	7	15	2
2174	25	20	40	2	3	0.5	9	5	12	2
2175	30	15	25	2	4.5	1	9	7	10	3
2176	15	15	40	2	2	0.5	12	7	15	2
2177	25	15	25	1.5	3	0.5	9	12	12	1
2178	25	10	25	2	3	1	9	12	12	1
2179	15	20	40	2	3	1	12	5	12	2
2180	30	10	40	1.5	4.5	1.5	7	5	12	1
2181	15	10	40	2	4.5	1.5	9	7	12	2
2182	25	15	25	2	2	0.5	7	5	12	2
2183	15	15	45	2	3	0.5	7	12	15	1
2184	30	10	45	2	3	1	9	7	12	2
2185	25	15	25	2	3	1	12	5	10	2
2186	25	15	40	2	3	1.5	9	7	15	2
2187	15	10	45	2	3	1	9	7	12	2
2188	15	10	25	2	4.5	1	7	7	12	1
2189	25	10	40	2.5	3	1.5	7	12	10	1
2190	15	15	25	2	4.5	1	12	12	10	3
2191	30	15	25	2.5	4.5	1.5	7	12	12	1
2192	25	15	40	2.5	4.5	1	9	12	12	1
2193	15	10	45	1.5	3	1.5	7	7	10	1
2194	30	10	40	2.5	2	1.5	7	12	12	1
2195	15	15	25	2.5	4.5	1	9	7	12	2
2196	30	15	25	1.5	3	0.5	9	5	15	2
2197	15	15	40	2	2	1	12	12	10	3
2198	30	10	45	2	4.5	1	9	7	10	2
2199	15	15	40	2	3	1	9	5	10	2
2200	25	15	40	2	4.5	1.5	9	5	12	2
2201	25	15	40	1.5	3	1.5	12	7	15	2
2202	25	20	45	1.5	4.5	1.5	7	12	12	1
2203	15	10	40	1.5	4.5	0.5	12	7	15	2
2204	25	10	40	2	3	1.5	12	12	12	1
2205	25	15	40	2	3	1	12	12	15	2
2206	25	15	40	2	4.5	1.5	9	7	15	2
2207	30	15	40	2.5	3	1.5	12	5	10	2
2208	25	20	40	1.5	3	1.5	9	7	15	1
2209	15	20	45	2.5	3	1	7	7	10	1
2210	25	10	40	2	3	1.5	12	12	12	1
2211	15	15	40	1.5	2	1	9	12	12	1
2212	25	15	45	2	4.5	1	7	12	10	1
2213	25	10	25	2.5	3	0.5	9	5	15	2
2214	30	10	45	2	3	1.5	9	7	10	2
2215	30	15	25	2	3	1	12	5	10	2
2216	15	20	45	2.5	2	1	12	12	12	1
2217	30	10	45	2	3	1.5	9	7	15	2
