ID	tt_tram	tt_metro	tt_bus	tc_tram	tc_metro	tc_bus	hw_tram	hw_metro	hw_bus	choice
167	25	20	20	2	3	0.3	9	11	11	3
168	15	20	40	2	4	0.5	12	5	14	2
168	15	10	30	2	2	0.3	7	11	14	1
168	25	20	30	2	2	0.8	9	7	11	2
168	30	20	30	2.5	3	0.3	7	7	11	2
168	25	20	40	1.5	3	0.8	9	11	11	2
168	30	10	20	2.5	3	0.5	9	7	11	2
168	30	15	40	2	3	0.8	12	7	11	2
168	30	15	30	2.5	2	0.3	9	7	14	2
168	15	10	30	2.5	3	0.5	12	7	10	2
168	15	10	20	2.5	3	0.5	12	5	11	2
169	15	10	40	2.5	3	0.5	7	7	14	2
169	25	15	40	2.5	2	0.3	9	11	10	2
169	25	15	30	1.5	3	0.5	12	11	11	2
169	15	15	20	2	2	0.3	9	5	10	2
169	15	15	30	1.5	4	0.8	7	7	10	1
169	25	15	20	1.5	2	0.5	9	7	11	2
169	25	15	30	1.5	4	0.5	9	11	11	2
169	25	15	30	2	3	0.5	12	7	11	2
169	15	15	30	2.5	4	0.8	12	7	14	2
169	30	15	40	2.5	3	0.3	9	7	10	2
170	25	15	20	2	3	0.5	9	11	11	2
170	25	20	30	2.5	3	0.5	12	7	11	2
170	15	20	30	2	2	0.8	7	7	11	1
170	30	15	40	1.5	3	0.5	9	7	11	2
170	15	20	30	2	2	0.8	9	5	11	2
170	30	10	40	1.5	4	0.8	9	5	14	2
170	15	20	20	2.5	4	0.5	9	5	11	1
170	30	15	40	2	2	0.5	12	7	11	2
170	25	15	30	2.5	3	0.5	7	11	11	2
170	30	20	20	1.5	3	0.5	12	7	10	2
171	30	10	20	2	2	0.3	9	5	11	2
171	25	10	20	2.5	3	0.5	9	11	11	2
171	30	20	30	2	3	0.5	7	7	11	2
171	25	20	40	2.5	4	0.8	9	11	11	1
171	15	15	30	2	3	0.3	12	11	10	2
171	30	15	30	1.5	3	0.5	9	11	14	2
171	15	20	30	1.5	2	0.5	12	11	11	1
171	25	15	30	2.5	3	0.5	9	7	11	2
171	30	10	30	2	3	0.3	9	7	11	2
171	30	15	20	2.5	2	0.5	7	5	10	2
172	15	20	20	1.5	2	0.5	9	7	14	2
172	30	10	40	1.5	2	0.8	9	7	11	2
172	25	20	20	1.5	3	0.8	9	5	14	2
172	30	15	40	1.5	2	0.8	12	5	11	2
172	30	15	20	2.5	4	0.8	9	5	14	2
172	25	15	20	2	4	0.3	12	11	10	2
172	30	20	30	2.5	3	0.3	9	11	11	2
172	25	10	30	2	2	0.3	7	5	14	2
172	30	20	30	2	4	0.8	9	7	11	2
172	25	15	40	2.5	2	0.8	7	11	11	2
173	15	20	30	2	2	0.3	7	11	11	1
173	25	15	20	2	4	0.5	7	11	10	2
173	25	15	20	2.5	2	0.5	9	11	11	2
173	25	20	20	1.5	3	0.5	9	11	11	2
173	15	20	30	2	2	0.3	9	7	11	1
173	25	15	40	1.5	3	0.5	9	5	14	2
173	30	20	40	1.5	3	0.5	12	7	14	2
173	15	20	40	1.5	3	0.5	9	11	11	1
173	25	15	30	2	3	0.5	9	7	10	2
173	15	15	40	2.5	3	0.5	12	7	11	2
174	25	15	30	2.5	3	0.3	7	5	10	2
174	25	15	30	1.5	3	0.5	12	7	14	2
174	25	15	30	2	3	0.5	9	11	11	2
174	25	10	30	2	4	0.5	7	5	11	2
174	25	15	30	2	3	0.5	12	11	10	2
174	15	15	30	2	4	0.8	12	11	10	1
174	30	10	30	2	2	0.8	12	7	10	2
174	15	15	30	1.5	4	0.5	12	11	11	1
174	25	20	40	2	4	0.8	7	5	14	2
174	25	15	40	2	3	0.5	7	7	11	2
175	25	20	20	1.5	4	0.5	9	11	11	3
175	30	10	30	1.5	4	0.8	7	7	11	2
175	25	15	30	2	3	0.5	7	7	11	2
175	25	20	30	2	2	0.5	9	7	11	2
175	30	15	40	2	3	0.5	12	11	11	2
175	30	15	30	1.5	2	0.3	7	7	10	2
175	25	15	20	2.5	3	0.3	12	7	14	2
175	25	15	30	2	2	0.8	9	7	11	2
175	25	20	30	1.5	3	0.5	12	5	11	2
175	15	20	30	1.5	3	0.3	12	7	14	1
176	25	20	20	2	3	0.8	9	5	14	2
176	30	10	30	2	2	0.5	9	7	11	2
176	15	10	30	2.5	3	0.5	7	11	10	2
176	30	20	30	2.5	4	0.5	12	7	10	2
176	15	15	30	2	3	0.5	9	7	14	2
176	25	15	40	2.5	3	0.3	9	7	11	2
176	30	10	40	2.5	2	0.8	9	7	10	2
176	15	10	20	2.5	3	0.5	7	5	10	2
176	30	10	40	1.5	2	0.5	9	7	14	2
176	25	10	30	2.5	3	0.3	9	7	11	2
177	25	15	40	2.5	2	0.5	12	7	11	2
177	25	15	30	2	3	0.5	9	7	11	2
177	25	15	20	2	4	0.5	7	7	11	2
177	25	15	30	2.5	2	0.8	9	7	11	2
177	30	15	30	2	3	0.5	9	5	11	2
177	30	10	40	1.5	4	0.8	9	7	10	2
177	25	10	30	2.5	2	0.3	9	7	10	2
177	25	15	30	1.5	2	0.5	9	5	11	2
177	30	20	30	2	2	0.5	9	7	11	2
177	30	15	20	2.5	4	0.5	9	7	14	2
178	25	15	40	2	3	0.3	9	5	14	2
178	30	15	30	2	2	0.3	9	11	14	2
178	25	15	20	1.5	2	0.8	7	5	14	2
178	25	15	20	1.5	4	0.8	9	11	10	2
178	25	15	20	2	4	0.5	7	5	11	2
178	30	10	30	2	3	0.5	7	7	11	2
178	25	15	30	2	3	0.3	7	11	11	2
178	30	10	20	1.5	3	0.3	9	7	14	2
178	15	10	20	2	4	0.5	7	11	11	2
178	25	20	20	2	3	0.8	7	7	10	2
179	30	15	30	2	3	0.8	9	7	10	2
179	30	20	30	2.5	3	0.3	9	7	14	2
179	15	15	30	2	4	0.5	9	5	11	2
179	25	15	30	2	4	0.5	7	7	10	2
179	25	10	30	2	3	0.3	9	7	11	2
179	30	15	30	2	4	0.5	7	7	14	2
179	15	15	40	1.5	2	0.5	7	11	11	1
179	15	15	40	1.5	4	0.5	9	7	10	1
179	15	15	20	2	3	0.5	9	5	14	2
179	25	10	30	2.5	3	0.5	7	11	11	2
180	25	20	40	1.5	3	0.3	9	7	11	2
180	25	15	30	2	2	0.5	9	7	11	2
180	15	15	30	1.5	4	0.5	9	7	11	2
180	25	15	20	2	2	0.5	9	7	11	2
180	25	20	40	1.5	3	0.8	12	5	11	2
180	25	15	30	2	3	0.3	7	5	11	2
180	25	15	20	2	3	0.5	9	5	11	2
180	15	20	20	2	3	0.3	9	11	14	1
180	30	20	30	2	3	0.5	9	5	10	2
180	25	20	20	2	2	0.5	12	11	11	2
181	25	10	30	2.5	3	0.8	9	5	11	2
181	30	15	30	2	2	0.5	9	7	14	2
181	15	15	30	2	4	0.3	12	11	10	2
181	15	10	20	1.5	3	0.8	9	11	14	1
181	25	15	20	2.5	2	0.3	9	11	14	2
181	25	15	20	1.5	4	0.5	12	11	10	2
181	25	10	20	2.5	4	0.3	9	7	11	2
181	25	15	20	2.5	3	0.5	9	7	11	2
181	30	10	20	2	3	0.3	12	11	11	2
181	25	10	20	2	3	0.5	12	11	10	2
182	30	15	20	2.5	2	0.5	9	7	11	2
182	25	10	20	2.5	4	0.5	12	5	11	2
182	30	20	40	1.5	2	0.5	9	7	11	2
182	25	20	30	1.5	4	0.5	9	7	11	2
182	25	20	30	2	4	0.3	9	11	14	2
182	25	15	40	2.5	3	0.3	12	7	14	2
182	15	20	40	2	2	0.3	9	7	11	1
182	25	10	40	2.5	4	0.5	9	5	10	2
182	15	15	20	1.5	3	0.3	9	7	14	2
182	15	20	20	2	3	0.5	12	7	11	1
183	15	15	30	2.5	3	0.5	12	11	14	2
183	25	10	40	1.5	2	0.3	12	7	14	2
183	25	15	30	2	2	0.5	12	5	11	2
183	30	20	30	2.5	3	0.8	9	5	11	2
183	15	10	40	2	3	0.5	12	5	10	2
183	15	15	40	2.5	3	0.3	9	7	11	2
183	15	15	20	2	3	0.5	7	5	11	2
183	30	15	20	2.5	4	0.5	9	7	10	2
183	25	15	30	1.5	3	0.5	12	11	11	2
183	25	15	30	2	3	0.5	12	11	10	2
184	25	20	40	1.5	2	0.3	12	7	10	2
184	15	20	20	2.5	3	0.3	7	7	10	1
184	15	15	40	1.5	2	0.5	9	11	11	1
184	25	20	20	1.5	2	0.3	7	7	10	2
184	30	15	30	1.5	4	0.3	9	7	11	2
184	25	20	30	1.5	4	0.8	7	5	10	2
184	15	15	40	2	3	0.8	12	7	14	2
184	30	15	30	1.5	4	0.5	12	5	11	2
184	25	15	20	2	3	0.3	9	11	11	3
184	25	15	30	1.5	4	0.5	7	5	11	2
185	25	20	20	2	3	0.5	12	11	14	2
185	15	15	40	2	2	0.8	12	7	14	2
185	30	20	20	1.5	3	0.3	7	5	11	2
185	25	10	30	2.5	3	0.5	12	7	11	2
185	30	20	40	2	3	0.5	7	11	11	2
185	25	10	20	2	2	0.5	7	7	11	2
185	15	15	40	1.5	4	0.5	9	5	11	2
185	25	10	30	1.5	3	0.8	9	5	11	2
185	30	10	30	1.5	4	0.5	7	7	11	2
185	30	10	30	1.5	2	0.3	7	11	11	2
186	25	15	30	2.5	3	0.8	7	7	10	2
186	25	15	20	1.5	3	0.5	7	5	11	2
186	30	15	30	2	3	0.3	7	7	14	2
186	25	20	30	1.5	4	0.5	12	7	14	2
186	25	20	40	2	2	0.8	9	7	11	2
186	15	10	40	2	2	0.5	7	5	11	2
186	25	15	20	2	2	0.3	9	7	11	2
186	25	20	20	2	3	0.5	12	11	10	3
186	25	20	30	2	3	0.3	9	7	11	2
186	25	10	40	1.5	2	0.8	9	11	11	2
187	25	20	30	1.5	3	0.3	12	7	10	2
187	15	10	30	2.5	3	0.3	9	5	10	2
187	25	15	30	1.5	3	0.3	9	11	10	2
187	30	15	40	2.5	3	0.5	12	7	11	2
187	25	10	40	2	4	0.5	7	7	11	2
187	25	20	30	2	3	0.5	9	7	10	2
187	15	20	40	1.5	3	0.5	12	7	11	2
187	15	15	30	2	4	0.5	7	7	10	1
187	30	15	30	1.5	3	0.3	12	7	14	2
187	25	15	40	1.5	3	0.5	9	5	14	2
188	25	15	30	1.5	2	0.5	9	7	14	2
188	15	10	30	2	3	0.5	12	7	11	2
188	25	10	40	2	2	0.3	9	5	11	2
188	25	15	30	1.5	3	0.3	7	5	11	2
188	15	20	20	2	3	0.8	9	5	14	2
188	25	15	40	2	2	0.5	9	11	11	2
188	30	15	30	2	2	0.5	9	7	11	2
188	15	15	30	2	2	0.8	9	5	10	2
188	15	20	30	2	3	0.5	9	7	14	2
188	25	15	40	1.5	3	0.3	9	7	10	2
189	15	10	40	1.5	3	0.5	9	7	14	2
189	25	15	30	1.5	2	0.5	9	11	14	2
189	15	15	30	1.5	3	0.3	12	7	10	2
189	30	10	30	1.5	3	0.5	9	7	11	2
189	25	15	30	1.5	3	0.3	7	7	10	2
189	30	15	20	1.5	3	0.5	9	7	14	2
189	15	10	40	2	3	0.5	9	7	14	2
189	30	15	30	2.5	4	0.5	9	7	11	2
189	25	15	20	2	4	0.3	7	7	14	2
189	15	15	40	2	3	0.5	9	5	10	2
190	25	20	20	2	2	0.5	7	11	10	3
190	25	10	40	2	3	0.5	9	7	10	2
190	30	15	40	2	4	0.3	7	7	11	2
190	15	15	20	1.5	3	0.3	12	7	10	2
190	25	15	20	2	3	0.3	12	5	11	2
190	15	15	30	2	2	0.8	7	7	11	1
190	25	20	30	2.5	2	0.8	7	5	10	2
190	15	15	30	2.5	4	0.5	7	7	10	1
190	30	10	20	2.5	3	0.8	7	5	11	2
190	25	10	40	2	3	0.8	9	5	10	2
191	25	15	30	1.5	4	0.5	9	11	14	2
191	15	15	30	1.5	4	0.5	9	7	11	2
191	15	10	40	2	3	0.8	9	5	11	2
191	30	20	30	2	3	0.5	9	5	11	2
191	25	10	30	2.5	2	0.8	9	11	11	2
191	15	20	30	2.5	2	0.5	9	11	11	1
191	25	20	30	2.5	3	0.3	9	11	10	2
191	25	15	30	2.5	4	0.5	9	7	11	2
191	30	10	30	2	2	0.5	12	11	11	2
191	30	15	30	2.5	3	0.5	7	11	10	2
192	25	15	20	1.5	4	0.8	9	7	10	2
192	15	10	40	2	3	0.8	9	11	14	1
192	25	20	30	2	4	0.5	9	7	11	2
192	15	15	30	2	3	0.3	9	7	11	2
192	25	10	30	2.5	4	0.8	9	11	11	2
192	30	15	40	2	3	0.5	12	11	11	2
192	30	15	20	2.5	3	0.5	7	7	11	2
192	15	15	20	2	3	0.8	9	7	14	2
192	15	15	30	2	3	0.8	7	5	11	2
192	25	20	20	1.5	2	0.8	12	7	11	2
193	15	10	20	2	4	0.3	9	11	11	2
193	30	20	20	2	2	0.8	7	11	11	2
193	15	15	30	2	3	0.5	9	5	10	2
193	25	15	40	1.5	2	0.5	12	5	11	2
193	15	15	30	1.5	3	0.5	9	11	14	1
193	25	20	30	1.5	3	0.5	7	5	10	2
193	25	15	20	2.5	3	0.3	12	5	14	2
193	30	10	20	2	2	0.5	9	7	10	2
193	15	20	30	2	2	0.5	7	11	11	1
193	25	15	40	1.5	2	0.3	7	5	10	2
194	25	20	30	1.5	2	0.5	9	11	11	2
194	15	10	20	2	3	0.5	7	7	11	2
194	15	15	30	2	2	0.8	9	11	10	1
194	15	15	40	2	3	0.5	7	7	11	1
194	25	15	40	1.5	3	0.5	9	11	11	2
194	25	15	40	2	2	0.3	12	7	10	2
194	25	20	30	2	3	0.5	9	5	10	2
194	15	15	40	2	3	0.3	9	5	14	2
194	25	20	30	2.5	4	0.8	9	7	11	2
194	25	20	20	2	4	0.5	12	7	14	2
195	30	15	30	1.5	3	0.5	9	7	11	2
195	30	15	30	2	2	0.8	9	7	11	2
195	25	15	30	1.5	4	0.5	9	7	11	2
195	25	15	30	2	4	0.8	7	11	11	1
195	25	20	20	2	3	0.3	9	11	10	3
195	30	20	40	2	3	0.8	7	11	11	2
195	25	15	30	1.5	3	0.8	7	5	11	2
195	15	15	30	1.5	3	0.5	9	5	14	2
195	25	15	30	2	3	0.8	9	5	14	2
195	15	10	30	2.5	4	0.8	12	7	10	2
196	30	10	30	2	2	0.5	9	7	14	2
196	15	15	30	2.5	4	0.8	9	7	11	1
196	30	10	30	2	4	0.3	9	7	10	2
196	25	15	30	2	4	0.8	9	7	10	2
196	25	20	40	2	3	0.8	7	7	10	2
196	30	10	30	2	2	0.8	9	5	10	2
196	30	20	30	2.5	3	0.3	7	7	11	2
196	15	15	40	2	3	0.3	9	7	11	2
196	30	10	20	2	4	0.5	9	7	14	2
196	25	20	30	2	3	0.5	12	7	11	2
197	25	20	30	2	3	0.5	9	5	14	2
197	15	15	30	2.5	3	0.5	9	7	11	2
197	30	20	40	2	4	0.3	12	5	11	2
197	30	15	30	2	4	0.3	9	11	10	2
197	15	15	20	2	3	0.3	9	11	11	1
197	25	10	40	2	3	0.3	7	7	11	2
197	15	20	30	2	3	0.3	9	7	11	2
197	30	15	30	2.5	3	0.5	7	7	14	2
197	30	15	20	2	3	0.5	7	7	11	2
197	25	15	30	2	2	0.5	9	5	11	2
198	30	15	20	2	2	0.3	7	7	10	2
198	25	15	30	2.5	4	0.5	9	11	14	2
198	30	10	40	2	2	0.3	9	5	11	2
198	25	10	20	2	2	0.8	9	7	11	2
198	15	15	30	2	3	0.8	7	11	11	1
198	30	15	40	2	3	0.5	7	7	14	2
198	25	15	40	2	3	0.5	12	11	11	2
198	25	15	20	2.5	3	0.3	12	5	14	2
198	25	15	30	2.5	2	0.3	7	5	11	2
198	30	20	20	2	2	0.5	9	11	10	3
199	30	15	40	2	4	0.5	12	5	14	2
199	30	20	40	2.5	4	0.5	9	5	11	2
199	30	15	30	2	4	0.3	12	7	14	2
199	30	20	30	2.5	3	0.5	7	7	11	2
199	25	15	40	2	4	0.5	7	7	11	2
199	25	15	30	2	3	0.5	9	11	14	2
199	15	15	30	2	4	0.5	9	7	11	2
199	15	10	30	1.5	3	0.3	9	11	11	1
199	25	15	30	2	3	0.3	9	5	14	2
199	15	10	40	2	2	0.5	12	11	10	2
200	25	20	20	2	3	0.5	7	5	11	2
200	30	15	20	2	3	0.5	7	5	14	2
200	30	15	30	1.5	3	0.5	12	7	11	2
200	15	20	30	2	3	0.8	12	11	11	1
200	25	15	20	1.5	3	0.5	9	5	11	2
200	25	15	20	2	3	0.3	7	7	10	2
200	25	15	30	1.5	3	0.8	12	5	11	2
200	15	20	20	2	4	0.8	9	5	11	1
200	25	20	30	2	3	0.5	7	7	10	2
200	30	15	40	2.5	3	0.5	12	11	10	2
201	15	10	20	2.5	3	0.5	12	7	11	2
201	15	20	30	1.5	3	0.8	12	5	11	2
201	25	15	30	2	4	0.5	9	7	11	2
201	25	20	20	2	4	0.8	9	11	10	3
201	25	20	30	2	2	0.5	12	7	11	2
201	25	15	20	2.5	3	0.5	9	5	11	2
201	25	10	30	1.5	3	0.5	9	11	14	2
201	25	10	30	2	3	0.5	12	7	11	2
201	25	15	40	2	4	0.3	9	7	11	2
201	30	15	20	1.5	4	0.5	9	11	11	2
202	30	15	40	2	2	0.3	7	7	11	2
202	25	15	40	2	3	0.5	7	7	11	2
202	15	10	20	1.5	3	0.5	12	5	11	2
202	15	10	20	2.5	2	0.5	12	7	14	2
202	15	20	30	1.5	3	0.3	9	7	11	2
202	15	15	30	2.5	2	0.5	7	5	11	1
202	25	20	20	2	3	0.3	9	7	11	2
202	30	15	30	2.5	3	0.5	12	11	14	2
202	25	15	40	2.5	4	0.5	7	5	14	2
202	25	15	40	2	4	0.5	12	7	11	2
203	15	20	20	1.5	3	0.3	9	5	10	2
203	25	10	40	1.5	4	0.5	9	7	11	2
203	25	20	40	2.5	4	0.5	7	7	11	2
203	15	15	30	2	4	0.8	9	7	10	1
203	25	20	30	2	3	0.3	9	7	10	2
203	30	20	20	1.5	4	0.3	7	7	14	2
203	25	15	30	2.5	3	0.3	9	7	10	2
203	25	10	30	1.5	3	0.5	12	7	10	2
203	15	10	30	1.5	2	0.8	9	7	11	2
203	15	20	30	2	2	0.8	12	5	10	2
204	15	15	30	2	3	0.5	12	11	11	2
204	25	15	40	2.5	3	0.5	7	7	10	2
204	30	15	20	2.5	4	0.3	7	7	11	2
204	25	10	30	1.5	3	0.8	12	7	10	2
204	25	15	30	2.5	2	0.8	12	11	11	2
204	30	20	20	2	4	0.8	9	7	14	2
204	15	20	40	2.5	2	0.3	12	7	11	2
204	15	20	40	2	3	0.8	12	7	14	1
204	15	20	30	1.5	3	0.8	9	11	10	1
204	30	15	40	2	2	0.5	9	11	10	2
205	30	15	30	2	4	0.8	9	5	10	2
205	30	20	30	1.5	4	0.5	9	7	11	2
205	30	15	40	2	3	0.5	9	5	11	2
205	30	10	30	2.5	4	0.5	12	11	11	2
205	15	10	20	2	2	0.3	9	5	14	2
205	30	15	30	1.5	3	0.3	9	5	10	2
205	25	15	40	2	2	0.8	12	7	11	2
205	25	15	20	2.5	2	0.3	7	11	14	1
205	25	15	30	1.5	2	0.8	12	7	11	2
205	30	15	30	1.5	4	0.8	7	11	11	2
206	15	10	40	2	4	0.3	12	7	11	2
206	25	15	20	1.5	3	0.5	9	7	10	2
206	15	20	30	2.5	3	0.3	7	11	11	1
206	25	10	40	2	3	0.3	9	7	10	2
206	25	10	30	2.5	4	0.8	9	7	11	2
206	25	10	40	2	3	0.5	9	5	11	2
206	25	15	30	2.5	4	0.8	12	5	10	2
206	15	15	30	2	3	0.5	12	11	11	1
206	25	15	40	2	2	0.3	12	7	10	2
206	25	10	30	2.5	3	0.5	9	11	11	2
207	25	20	40	2	3	0.3	9	7	11	2
207	15	20	40	2	4	0.5	12	11	10	1
207	30	15	30	2	3	0.3	9	5	14	2
207	30	20	40	2	4	0.5	9	7	11	2
207	30	15	20	2.5	3	0.8	7	7	10	2
207	30	15	30	2	3	0.5	9	5	11	2
207	30	20	30	1.5	3	0.8	9	7	11	2
207	30	15	20	2	2	0.5	7	11	11	2
207	15	15	40	2	3	0.3	7	7	10	2
207	25	15	30	2	4	0.8	7	5	14	2
208	30	15	30	2.5	4	0.5	12	7	11	2
208	30	15	40	2.5	4	0.8	7	7	14	2
208	15	10	30	2.5	3	0.5	7	7	10	2
208	15	20	30	2	2	0.5	7	7	14	1
208	15	15	30	2.5	4	0.8	7	11	11	1
208	25	15	20	2	3	0.8	12	11	11	2
208	25	20	30	1.5	3	0.5	9	7	11	2
208	15	15	30	1.5	3	0.5	9	7	11	2
208	25	15	30	2.5	3	0.3	7	5	14	2
208	30	15	40	2	2	0.5	9	7	11	2
209	25	10	30	2	3	0.8	9	7	14	2
209	30	15	30	2	3	0.3	7	7	11	2
209	15	20	40	2	2	0.3	7	5	11	1
209	25	15	30	1.5	4	0.5	9	5	11	2
209	25	10	20	2	3	0.5	7	7	10	2
209	25	10	40	2.5	4	0.5	9	5	10	2
209	25	15	30	2.5	3	0.8	9	7	11	2
209	25	15	30	2	4	0.3	9	11	14	2
209	30	15	20	2	3	0.5	7	11	14	2
209	30	15	20	1.5	2	0.5	12	5	10	2
210	25	10	30	2.5	3	0.5	12	11	11	2
210	15	20	40	2.5	3	0.5	9	7	11	1
210	30	20	20	2	2	0.8	7	11	10	3
210	30	15	30	2	3	0.8	9	7	11	2
210	30	20	30	1.5	3	0.3	9	5	10	2
210	15	20	30	2	3	0.3	7	11	11	1
210	30	10	30	2	2	0.5	9	7	11	2
210	25	15	30	2	3	0.3	9	7	11	2
210	25	15	20	1.5	3	0.3	9	11	11	2
210	15	15	40	2	4	0.8	12	11	10	1
211	25	20	20	1.5	3	0.8	9	11	10	3
211	15	10	20	2.5	3	0.3	9	7	11	2
211	30	10	20	2	3	0.5	12	7	11	2
211	30	10	20	2	3	0.5	9	5	10	2
211	30	15	40	1.5	2	0.5	9	7	10	2
211	30	15	30	2.5	4	0.5	7	11	10	2
211	25	15	30	2	3	0.8	9	5	14	2
211	25	15	30	2	2	0.5	7	11	11	2
211	25	15	30	2.5	4	0.3	7	5	11	2
211	25	20	40	2	2	0.3	9	11	10	2
212	25	20	30	2	2	0.5	12	11	11	2
212	25	20	30	1.5	3	0.5	9	7	11	1
212	25	10	40	2	3	0.8	7	11	10	2
212	25	15	30	2	4	0.3	12	7	11	2
212	25	10	20	2.5	2	0.5	7	5	14	2
212	25	20	40	2	3	0.3	7	5	14	2
212	25	15	40	2	2	0.5	9	7	11	2
212	25	20	20	2	3	0.8	9	7	14	2
212	25	10	40	2.5	4	0.5	12	5	10	2
212	30	10	20	2	3	0.3	9	5	11	2
213	15	15	20	1.5	3	0.8	12	11	11	2
213	30	20	30	2	2	0.5	9	7	10	2
213	15	10	30	2	3	0.5	7	5	14	2
213	25	15	20	1.5	2	0.3	9	11	11	2
213	25	10	30	2	3	0.5	12	5	11	2
213	25	15	30	2	4	0.5	9	7	11	2
213	25	20	30	1.5	4	0.8	12	5	11	2
213	25	20	30	2	2	0.5	9	5	11	2
213	25	15	30	2	3	0.5	7	5	11	2
213	30	15	40	2	4	0.5	7	7	11	2
214	25	15	30	2.5	2	0.5	9	7	11	2
214	25	20	40	2	3	0.5	7	7	11	2
214	25	10	30	1.5	2	0.5	12	7	11	2
214	25	20	20	2.5	4	0.3	7	5	11	2
214	30	20	20	2	2	0.5	9	7	11	2
214	30	15	30	2.5	2	0.8	12	11	10	2
214	25	20	20	2	2	0.5	9	7	11	2
214	30	10	40	2	2	0.3	9	11	10	2
214	25	10	30	2.5	3	0.3	9	7	10	2
214	30	15	40	2	3	0.5	7	7	11	2
215	25	10	30	2	3	0.5	9	11	11	2
215	25	10	30	2	2	0.5	9	11	11	2
215	15	15	20	2	3	0.5	7	5	10	2
215	25	10	40	2	2	0.3	12	7	11	2
215	30	20	40	2	2	0.8	12	5	11	2
215	15	10	20	2	3	0.8	9	11	11	2
215	25	15	40	2.5	4	0.5	7	5	11	2
215	25	15	30	2.5	4	0.8	7	7	14	2
215	30	20	30	2	4	0.3	12	11	10	2
215	25	20	40	2	4	0.5	9	5	10	2
216	25	20	30	2	3	0.5	9	7	11	2
216	25	20	30	2	4	0.5	12	11	11	2
216	30	15	40	2	2	0.5	12	7	10	2
216	25	15	20	2.5	2	0.8	7	5	10	2
216	15	15	30	2.5	3	0.8	7	7	14	2
216	25	10	40	1.5	3	0.8	12	5	10	2
216	25	15	30	1.5	2	0.5	9	11	11	2
216	15	10	30	2	4	0.8	9	7	11	2
216	25	15	20	2	4	0.8	12	7	10	2
216	25	20	30	1.5	3	0.8	12	11	10	2
217	15	15	30	1.5	3	0.8	12	11	11	2
217	15	15	20	2.5	4	0.8	9	7	11	2
217	25	20	40	2	3	0.8	9	11	11	2
217	30	20	30	2	3	0.8	7	11	11	2
217	25	15	30	2.5	3	0.3	9	11	10	2
217	25	15	40	2	2	0.5	9	5	11	2
217	15	15	30	2	3	0.3	12	7	10	2
217	25	15	30	2.5	4	0.8	9	11	11	2
217	25	20	40	2	2	0.5	9	7	14	2
217	15	10	30	2.5	2	0.5	9	11	11	2
218	30	15	30	2	3	0.3	12	11	14	2
218	15	10	20	2.5	3	0.8	9	5	11	2
218	30	10	30	2.5	2	0.3	12	7	11	2
218	15	15	20	1.5	4	0.3	12	7	10	2
218	30	10	20	2.5	3	0.5	7	7	11	2
218	15	15	30	2	3	0.5	9	7	10	1
218	25	10	20	2	3	0.3	9	7	10	2
218	25	10	20	2.5	3	0.5	12	5	11	2
218	15	10	20	1.5	4	0.8	7	11	14	2
218	15	20	20	2	3	0.3	9	7	11	1
219	25	10	30	2.5	2	0.3	9	7	11	2
219	25	20	20	1.5	3	0.5	12	7	10	2
219	15	10	30	2	4	0.5	9	11	10	2
219	25	15	30	1.5	3	0.5	12	5	11	2
219	30	15	20	2	3	0.5	9	11	11	2
219	30	20	30	2	2	0.8	9	11	11	2
219	25	20	20	2	2	0.5	9	11	14	2
219	25	15	20	1.5	3	0.5	9	7	10	2
219	30	15	20	1.5	2	0.3	9	7	11	2
219	30	10	30	2.5	3	0.8	9	11	10	2
220	30	15	30	1.5	4	0.8	9	7	10	2
220	25	15	40	2	4	0.5	9	7	10	2
220	25	15	40	2.5	3	0.3	9	11	11	2
220	25	20	30	2	3	0.5	12	7	11	2
220	25	20	20	2	2	0.8	12	7	11	2
220	25	15	30	2.5	3	0.5	9	7	11	2
220	25	10	40	2	2	0.8	12	7	10	2
220	15	20	30	1.5	4	0.5	9	5	10	1
220	30	20	30	2.5	4	0.5	12	11	11	2
220	25	10	40	2	3	0.3	12	7	11	2
221	25	20	30	2	3	0.8	12	11	14	2
221	15	20	20	1.5	4	0.8	9	7	14	1
221	30	15	30	2.5	3	0.3	7	11	14	2
221	25	10	20	2	3	0.5	9	5	11	2
221	15	15	20	2.5	4	0.5	9	7	14	2
221	15	10	30	2	4	0.5	12	7	11	2
221	25	15	40	2.5	3	0.5	9	7	14	2
221	25	15	40	2	3	0.5	12	7	14	2
221	25	10	20	2	3	0.3	9	5	11	2
221	25	15	30	2.5	4	0.5	12	7	11	2
222	25	20	20	2	4	0.8	12	7	14	2
222	30	15	30	2	2	0.3	9	7	10	2
222	25	15	30	2	3	0.5	7	11	11	2
222	30	10	30	1.5	3	0.3	9	7	11	2
222	25	10	30	1.5	4	0.8	12	11	10	2
222	25	15	30	2.5	3	0.3	7	5	10	2
222	30	10	30	2.5	3	0.5	7	7	11	2
222	25	20	20	2.5	3	0.8	9	5	11	2
222	25	15	40	2.5	3	0.5	7	5	11	2
222	25	15	40	1.5	4	0.3	12	5	11	2
223	30	15	30	2	3	0.5	9	5	11	2
223	25	20	40	2	4	0.5	12	11	11	2
223	25	10	20	1.5	2	0.5	7	7	10	2
223	25	15	30	2	3	0.5	9	7	11	2
223	25	15	40	1.5	3	0.8	12	7	11	2
223	30	10	30	2	4	0.5	7	7	10	2
