ID	Gender	Age	Bus_travel_time	Metro_travel_time	Car_travel_time	Bus_travel_cost	Metro_travel_cost	Car_travel_cost	Bus_headway_time	Metro_headway_time	Choice	Attitude1	Attitude2	Attitude3
130	1	53	25	30	18	2	3	10	9	7	1	4	4	4
131	0	37	35	30	18	1.5	3	9	7	7	3	3	5	4
131	0	37	30	20	18	2.5	2.5	10	9	5	2	3	5	4
131	0	37	30	20	18	2.5	2.5	12	12	7	2	3	5	4
131	0	37	35	30	18	2.5	3	10	12	5	2	3	5	4
131	0	37	30	30	12	1.5	3	10	7	8	3	3	5	4
131	0	37	25	30	12	2	3	12	12	7	2	3	5	4
131	0	37	25	40	12	2.5	2.5	10	12	8	3	3	5	4
131	0	37	25	20	22	2	2	10	9	5	2	3	5	4
131	0	37	30	20	12	2	2	9	7	7	2	3	5	4
131	0	37	35	30	18	2	2.5	9	9	8	3	3	5	4
132	1	25	25	30	18	2	2.5	10	9	8	3	4	1	1
132	1	25	30	30	22	2.5	3	9	9	5	1	4	1	1
132	1	25	30	30	18	2	2.5	10	9	8	1	4	1	1
132	1	25	25	20	18	1.5	2	9	9	8	2	4	1	1
132	1	25	35	30	18	2.5	3	10	9	8	3	4	1	1
132	1	25	30	30	12	2	3	12	9	8	1	4	1	1
132	1	25	30	30	18	2	2.5	9	9	7	3	4	1	1
132	1	25	25	20	22	2	3	9	7	7	2	4	1	1
132	1	25	35	20	12	2	3	9	12	8	2	4	1	1
132	1	25	30	30	18	2.5	3	12	12	7	1	4	1	1
133	1	26	35	30	18	2	2.5	10	9	8	2	5	3	3
133	1	26	30	30	18	1.5	2.5	10	9	8	1	5	3	3
133	1	26	35	40	12	2	2.5	10	9	5	2	5	3	3
133	1	26	30	20	18	2.5	2	10	9	8	2	5	3	3
133	1	26	30	30	18	2	2.5	12	12	8	3	5	3	3
133	1	26	35	30	22	2	3	10	12	7	3	5	3	3
133	1	26	35	20	22	2.5	2.5	10	12	7	3	5	3	3
133	1	26	30	20	12	2.5	2.5	10	12	7	2	5	3	3
133	1	26	35	20	22	2.5	3	10	7	7	2	5	3	3
133	1	26	25	30	18	2	2	10	9	5	1	5	3	3
134	0	31	30	30	22	2	2	12	7	8	1	5	3	4
134	0	31	30	30	18	2	2	10	12	7	2	5	3	4
134	0	31	30	40	12	1.5	2.5	12	9	5	2	5	3	4
134	0	31	30	30	18	2	2	9	12	5	2	5	3	4
134	0	31	30	40	18	2	2.5	9	9	5	3	5	3	4
134	0	31	35	30	22	2	3	9	9	7	2	5	3	4
134	0	31	25	40	18	2.5	2.5	12	12	8	2	5	3	4
134	0	31	30	40	12	2.5	2	12	9	7	2	5	3	4
134	0	31	35	20	12	2	2.5	10	9	7	2	5	3	4
134	0	31	25	40	12	2	3	9	7	7	1	5	3	4
135	0	23	25	30	12	2	3	10	9	7	3	4	5	1
135	0	23	30	20	18	2	2.5	10	9	8	2	4	5	1
135	0	23	30	40	22	2	2.5	9	7	7	3	4	5	1
135	0	23	35	30	18	2.5	2.5	10	9	7	2	4	5	1
135	0	23	25	30	22	2	2	10	12	8	3	4	5	1
135	0	23	35	30	18	2.5	2.5	10	12	8	2	4	5	1
135	0	23	35	30	18	2.5	3	12	9	7	2	4	5	1
135	0	23	25	30	18	1.5	2	9	9	5	2	4	5	1
135	0	23	30	40	12	2.5	2.5	12	9	7	2	4	5	1
135	0	23	30	30	22	2.5	2	9	9	5	3	4	5	1
136	1	18	30	20	18	2.5	2.5	10	12	7	3	2	1	3
136	1	18	25	30	18	2	2	10	7	7	1	2	1	3
136	1	18	35	30	18	2.5	3	9	7	7	2	2	1	3
136	1	18	30	40	12	1.5	3	12	7	5	2	2	1	3
136	1	18	25	30	18	2	2	12	9	7	1	2	1	3
136	1	18	35	30	12	2	2	12	9	8	2	2	1	3
136	1	18	30	40	18	2	2.5	9	9	5	2	2	1	3
136	1	18	30	40	12	1.5	2	9	9	5	1	2	1	3
136	1	18	30	40	22	1.5	2.5	10	9	5	2	2	1	3
136	1	18	30	40	18	1.5	2.5	10	9	8	1	2	1	3
137	0	26	25	30	12	2	2.5	9	9	5	3	5	4	3
137	0	26	25	20	22	1.5	2.5	12	9	7	2	5	4	3
137	0	26	35	30	22	2.5	2.5	10	9	5	2	5	4	3
137	0	26	30	30	18	2.5	2.5	10	9	7	2	5	4	3
137	0	26	25	20	12	1.5	2.5	10	12	5	3	5	4	3
137	0	26	30	20	18	1.5	3	9	9	5	2	5	4	3
137	0	26	35	30	18	1.5	2.5	10	7	7	2	5	4	3
137	0	26	25	30	12	1.5	2	12	9	5	2	5	4	3
137	0	26	30	40	22	1.5	2.5	10	7	8	2	5	4	3
137	0	26	30	30	18	2	3	9	9	7	3	5	4	3
138	0	33	25	30	12	1.5	3	10	9	5	3	4	3	2
138	0	33	25	30	12	2	2.5	12	9	7	2	4	3	2
138	0	33	30	20	22	2.5	3	9	9	7	2	4	3	2
138	0	33	35	30	18	2	2.5	9	7	7	2	4	3	2
138	0	33	30	40	18	2.5	2.5	10	12	7	3	4	3	2
138	0	33	25	30	12	2.5	2	10	12	7	1	4	3	2
138	0	33	30	30	18	2	3	12	9	8	2	4	3	2
138	0	33	30	40	18	2.5	2	10	9	5	2	4	3	2
138	0	33	30	40	18	1.5	2.5	12	9	8	2	4	3	2
138	0	33	30	30	22	2	2	12	9	8	1	4	3	2
139	0	33	30	30	22	1.5	2	10	7	7	3	4	5	3
139	0	33	25	20	18	1.5	2.5	10	12	7	2	4	5	3
139	0	33	30	20	18	2.5	2	9	7	7	3	4	5	3
139	0	33	35	30	12	2	2	10	9	8	2	4	5	3
139	0	33	35	40	12	2	2	12	7	7	1	4	5	3
139	0	33	30	40	22	2	2	10	12	7	3	4	5	3
139	0	33	35	30	18	1.5	2	10	7	5	3	4	5	3
139	0	33	30	30	22	1.5	2.5	9	12	7	2	4	5	3
139	0	33	30	30	12	1.5	3	10	9	8	3	4	5	3
139	0	33	30	40	18	2.5	2.5	10	9	7	3	4	5	3
140	0	29	30	30	18	2.5	2	12	7	8	3	1	3	1
140	0	29	30	20	18	2	2.5	10	7	7	1	1	3	1
140	0	29	25	40	22	2	2.5	10	7	5	2	1	3	1
140	0	29	35	20	22	1.5	2.5	9	9	8	2	1	3	1
140	0	29	35	30	22	1.5	3	9	9	8	3	1	3	1
140	0	29	30	30	18	1.5	3	10	9	7	1	1	3	1
140	0	29	30	30	12	1.5	2	10	12	7	3	1	3	1
140	0	29	35	20	12	2.5	2	12	9	5	2	1	3	1
140	0	29	25	40	18	2	3	10	12	5	2	1	3	1
140	0	29	30	30	22	1.5	2.5	12	7	7	1	1	3	1
141	1	22	30	30	18	2	2.5	10	7	8	3	4	3	1
141	1	22	35	40	12	2	3	12	12	8	2	4	3	1
141	1	22	30	30	12	2.5	2	9	9	8	3	4	3	1
141	1	22	30	30	18	2.5	2	9	7	7	2	4	3	1
141	1	22	35	30	18	2	3	10	7	8	3	4	3	1
141	1	22	25	40	18	1.5	2	10	9	8	1	4	3	1
141	1	22	25	40	18	2	2	10	7	8	3	4	3	1
141	1	22	30	20	18	2	2.5	10	12	8	1	4	3	1
141	1	22	30	30	22	2	2	10	9	5	2	4	3	1
141	1	22	30	30	22	2.5	3	10	7	8	1	4	3	1
142	1	57	30	30	18	2	2.5	10	9	7	3	5	4	5
142	1	57	30	40	22	1.5	2	12	7	8	1	5	4	5
142	1	57	35	40	18	2	2.5	10	7	7	3	5	4	5
142	1	57	30	20	18	2	2.5	9	7	5	2	5	4	5
142	1	57	35	30	18	2	2.5	12	9	8	3	5	4	5
142	1	57	30	30	18	2	2.5	9	9	5	2	5	4	5
142	1	57	35	30	18	2	2.5	12	12	8	2	5	4	5
142	1	57	25	30	18	1.5	2.5	10	7	7	1	5	4	5
142	1	57	35	20	18	2	2.5	9	9	7	2	5	4	5
142	1	57	30	30	22	2	2.5	12	12	7	2	5	4	5
143	0	46	30	30	22	1.5	2	10	9	7	2	5	5	4
143	0	46	30	40	18	1.5	2.5	12	12	8	2	5	5	4
143	0	46	35	20	18	2	2.5	9	12	7	3	5	5	4
143	0	46	30	20	18	2	2	12	12	7	2	5	5	4
143	0	46	25	40	12	2.5	3	9	9	7	3	5	5	4
143	0	46	30	20	12	1.5	2.5	10	9	8	3	5	5	4
143	0	46	30	30	18	1.5	2	10	12	7	3	5	5	4
143	0	46	25	30	18	2	2	10	9	7	2	5	5	4
143	0	46	35	30	12	2	3	10	9	5	2	5	5	4
143	0	46	30	40	22	2	2.5	12	12	8	1	5	5	4
144	0	63	30	20	12	2	2.5	10	7	5	3	5	3	5
144	0	63	35	30	22	2	3	9	7	5	2	5	3	5
144	0	63	30	40	12	2	3	12	7	8	3	5	3	5
144	0	63	30	30	18	2	2.5	12	7	8	2	5	3	5
144	0	63	30	40	12	2	3	10	7	8	3	5	3	5
144	0	63	35	40	18	1.5	3	12	12	7	2	5	3	5
144	0	63	25	20	18	2	2.5	9	12	7	3	5	3	5
144	0	63	30	20	18	2	2.5	9	7	8	3	5	3	5
144	0	63	25	30	12	2.5	2	12	9	8	3	5	3	5
144	0	63	35	40	12	2.5	3	12	7	7	2	5	3	5
145	1	44	30	20	12	1.5	3	9	9	5	3	3	4	4
145	1	44	30	20	12	2	2	10	9	7	2	3	4	4
145	1	44	30	30	18	1.5	2.5	12	9	7	2	3	4	4
145	1	44	25	40	18	2	2	9	7	7	2	3	4	4
145	1	44	35	20	18	2.5	3	12	9	7	2	3	4	4
145	1	44	35	20	22	2.5	2.5	9	9	7	2	3	4	4
145	1	44	25	30	12	1.5	2.5	10	12	7	3	3	4	4
145	1	44	30	30	18	1.5	2.5	10	7	7	1	3	4	4
145	1	44	30	30	18	2	3	12	7	8	2	3	4	4
145	1	44	35	20	12	1.5	2.5	12	12	7	3	3	4	4
146	0	28	30	30	18	2.5	3	10	9	8	3	1	3	3
146	0	28	35	30	22	1.5	2	10	12	7	2	1	3	3
146	0	28	30	20	12	1.5	2.5	12	12	5	2	1	3	3
146	0	28	25	40	12	1.5	2.5	10	9	7	1	1	3	3
146	0	28	25	30	18	2	2	10	9	7	3	1	3	3
146	0	28	25	20	12	1.5	2.5	12	7	5	1	1	3	3
146	0	28	25	20	22	1.5	3	9	7	7	1	1	3	3
146	0	28	30	20	22	2	2	10	9	5	2	1	3	3
146	0	28	30	30	18	2	2.5	10	7	8	2	1	3	3
146	0	28	30	40	18	2	3	10	9	8	1	1	3	3
147	1	64	30	40	12	2.5	2.5	9	9	7	3	4	5	5
147	1	64	25	30	18	2.5	3	10	12	5	2	4	5	5
147	1	64	30	40	18	2	2.5	10	9	8	3	4	5	5
147	1	64	30	40	18	2	2	12	9	8	2	4	5	5
147	1	64	30	20	18	2	2	10	7	7	3	4	5	5
147	1	64	35	30	22	2	2.5	9	9	7	3	4	5	5
147	1	64	30	40	18	2	2.5	10	9	7	3	4	5	5
147	1	64	30	20	12	1.5	3	12	7	5	2	4	5	5
147	1	64	30	30	18	2	2.5	10	9	7	2	4	5	5
147	1	64	35	40	22	2	3	10	12	5	3	4	5	5
148	1	45	30	20	18	1.5	2.5	9	7	7	3	4	3	2
148	1	45	35	30	12	2	2.5	9	12	8	1	4	3	2
148	1	45	30	20	18	2	2	10	9	5	2	4	3	2
148	1	45	25	30	22	2	2.5	9	7	7	2	4	3	2
148	1	45	35	40	22	2	2.5	9	9	8	3	4	3	2
148	1	45	30	40	12	2	2.5	12	9	8	2	4	3	2
148	1	45	30	40	18	2	2.5	10	9	7	3	4	3	2
148	1	45	35	20	12	2.5	2.5	12	12	7	2	4	3	2
148	1	45	35	30	18	2	3	9	9	7	3	4	3	2
148	1	45	25	40	22	2	3	9	7	7	1	4	3	2
149	1	53	30	30	18	2.5	2	10	9	7	3	5	5	3
149	1	53	30	30	22	2	2	12	9	7	2	5	5	3
149	1	53	30	20	22	2	3	10	9	8	3	5	5	3
149	1	53	35	40	18	2	2.5	12	12	5	2	5	5	3
149	1	53	25	30	18	2	2.5	9	12	7	3	5	5	3
149	1	53	30	20	22	2	2	10	7	5	2	5	5	3
149	1	53	30	40	22	2	3	10	7	5	3	5	5	3
149	1	53	35	20	22	2	2	10	9	7	2	5	5	3
149	1	53	30	40	22	2	2	12	12	8	2	5	5	3
149	1	53	30	30	18	1.5	2.5	10	12	8	3	5	5	3
150	1	59	30	30	22	2	3	12	7	5	2	4	4	3
150	1	59	35	40	12	2	3	9	7	8	3	4	4	3
150	1	59	25	30	22	1.5	2	10	9	7	2	4	4	3
150	1	59	25	30	12	2	2.5	10	7	7	2	4	4	3
150	1	59	35	30	18	1.5	2.5	12	9	5	3	4	4	3
150	1	59	35	30	22	2.5	2	10	12	8	2	4	4	3
150	1	59	30	20	22	2	2.5	12	12	7	2	4	4	3
150	1	59	25	30	12	1.5	3	10	12	8	2	4	4	3
150	1	59	30	20	12	2	2	10	7	7	2	4	4	3
150	1	59	25	20	22	2.5	2.5	12	9	8	1	4	4	3
151	0	36	30	30	18	2	3	9	12	5	3	4	5	4
151	0	36	30	40	12	2	2	10	9	8	1	4	5	4
151	0	36	30	30	22	1.5	2.5	9	7	7	3	4	5	4
151	0	36	30	30	18	1.5	2.5	10	7	5	1	4	5	4
151	0	36	35	20	18	1.5	3	12	12	8	3	4	5	4
151	0	36	30	40	22	2	3	12	12	5	2	4	5	4
151	0	36	30	20	18	2.5	2.5	9	9	7	3	4	5	4
151	0	36	30	20	18	1.5	2.5	9	12	5	2	4	5	4
151	0	36	25	20	12	2	2	10	9	8	2	4	5	4
151	0	36	25	30	12	2.5	2.5	12	7	8	1	4	5	4
152	0	52	30	30	22	2.5	3	9	9	7	3	5	3	5
152	0	52	30	30	22	2	3	9	9	7	2	5	3	5
152	0	52	25	30	12	2	2.5	9	7	5	3	5	3	5
152	0	52	35	30	12	2	2	10	7	5	2	5	3	5
152	0	52	30	20	12	2	2.5	9	12	8	3	5	3	5
152	0	52	30	30	18	2.5	3	10	9	7	3	5	3	5
152	0	52	35	30	18	2	2	10	9	7	3	5	3	5
152	0	52	35	30	12	1.5	2	9	7	7	3	5	3	5
152	0	52	35	30	18	1.5	2	9	7	7	3	5	3	5
152	0	52	30	20	22	2	2.5	10	9	8	1	5	3	5
153	0	48	25	20	18	2	2	10	9	7	3	4	5	5
153	0	48	35	30	18	1.5	3	10	7	5	2	4	5	5
153	0	48	30	30	12	2	3	10	9	7	3	4	5	5
153	0	48	30	20	18	1.5	2.5	9	9	5	2	4	5	5
153	0	48	35	30	18	2	2.5	10	12	7	3	4	5	5
153	0	48	25	20	12	2	2.5	10	9	8	3	4	5	5
153	0	48	30	30	18	2.5	2	9	7	7	3	4	5	5
153	0	48	30	20	18	1.5	2	10	9	8	2	4	5	5
153	0	48	25	40	22	2.5	3	9	7	8	1	4	5	5
153	0	48	30	30	18	2.5	2	9	9	8	3	4	5	5
154	1	61	35	30	12	2	2.5	10	12	7	3	5	4	3
154	1	61	30	30	22	2.5	3	10	12	7	2	5	4	3
154	1	61	30	30	18	2.5	3	10	9	7	3	5	4	3
154	1	61	25	30	22	2.5	2	10	7	8	2	5	4	3
154	1	61	30	30	18	1.5	2.5	10	9	7	3	5	4	3
154	1	61	30	30	18	2.5	2.5	9	9	8	1	5	4	3
154	1	61	30	30	22	1.5	2	10	9	5	2	5	4	3
154	1	61	30	20	18	2	2.5	10	9	7	1	5	4	3
154	1	61	25	20	22	2	2	9	7	5	2	5	4	3
154	1	61	30	20	12	1.5	3	10	9	7	3	5	4	3
155	0	36	30	30	18	2	2.5	10	9	8	3	2	5	4
155	0	36	30	30	12	1.5	2.5	10	7	7	3	2	5	4
155	0	36	30	40	22	2	2.5	12	9	7	2	2	5	4
155	0	36	25	40	18	2	2.5	12	12	7	2	2	5	4
155	0	36	25	40	18	2	2	10	7	7	3	2	5	4
155	0	36	30	30	12	1.5	2.5	10	12	7	3	2	5	4
155	0	36	25	40	18	2	2	12	12	5	2	2	5	4
155	0	36	30	30	12	2	3	9	7	5	2	2	5	4
155	0	36	25	30	18	1.5	2.5	10	7	8	2	2	5	4
155	0	36	30	20	12	1.5	3	9	7	7	3	2	5	4
156	1	63	30	40	18	1.5	2.5	10	12	7	3	4	4	4
156	1	63	30	20	18	1.5	2.5	12	12	5	2	4	4	4
156	1	63	30	30	22	2.5	2	10	9	7	2	4	4	4
156	1	63	35	20	22	2	2.5	10	9	7	2	4	4	4
156	1	63	30	20	22	2	2.5	10	12	5	3	4	4	4
156	1	63	35	30	18	1.5	2.5	9	9	8	1	4	4	4
156	1	63	35	30	22	2	2.5	9	9	7	3	4	4	4
156	1	63	35	30	18	2.5	2.5	12	9	7	2	4	4	4
156	1	63	35	30	18	2	3	10	7	5	3	4	4	4
156	1	63	25	30	22	1.5	3	10	12	8	3	4	4	4
157	1	41	30	40	18	2	2	10	9	5	2	4	4	3
157	1	41	35	30	18	1.5	2.5	10	9	5	2	4	4	3
157	1	41	25	20	12	2	3	10	12	7	3	4	4	3
157	1	41	25	30	22	2	2.5	10	9	5	2	4	4	3
157	1	41	35	30	18	2.5	2.5	9	9	7	3	4	4	3
157	1	41	25	30	18	1.5	3	10	9	5	2	4	4	3
157	1	41	35	30	18	2	2	10	12	5	3	4	4	3
157	1	41	30	40	12	2.5	2	10	9	7	1	4	4	3
157	1	41	25	30	18	2.5	3	10	12	5	2	4	4	3
157	1	41	30	20	18	2	2	9	9	5	2	4	4	3
158	1	19	30	20	12	1.5	3	10	9	5	2	1	3	3
158	1	19	30	20	22	2	2.5	10	9	7	2	1	3	3
158	1	19	30	30	22	2.5	3	10	12	8	2	1	3	3
158	1	19	30	20	18	2	3	10	9	5	2	1	3	3
158	1	19	25	40	12	2	2.5	10	9	5	3	1	3	3
158	1	19	30	30	18	2.5	3	10	7	5	1	1	3	3
158	1	19	25	30	18	2.5	3	12	7	7	1	1	3	3
158	1	19	35	30	22	2.5	2.5	10	9	7	2	1	3	3
158	1	19	25	40	12	2	2.5	12	9	7	2	1	3	3
158	1	19	35	20	18	2	3	12	9	7	1	1	3	3
159	0	24	30	30	22	2.5	3	10	9	5	3	4	5	1
159	0	24	30	30	18	2	2.5	9	9	7	3	4	5	1
159	0	24	25	20	12	2	2.5	10	9	5	3	4	5	1
159	0	24	30	30	18	2	2.5	10	12	8	2	4	5	1
159	0	24	30	30	12	2.5	2	9	9	5	3	4	5	1
159	0	24	35	30	18	1.5	3	10	9	5	1	4	5	1
159	0	24	35	20	18	2	2.5	9	9	8	3	4	5	1
159	0	24	30	30	18	2.5	2.5	10	7	7	2	4	5	1
159	0	24	30	20	18	2	2	12	9	7	2	4	5	1
159	0	24	30	40	22	2	3	10	9	7	3	4	5	1
160	1	60	30	30	18	1.5	2	10	9	7	3	4	2	3
160	1	60	30	30	18	2	2	10	9	7	1	4	2	3
160	1	60	25	40	22	1.5	2.5	10	7	5	2	4	2	3
160	1	60	30	20	12	2	3	12	7	7	2	4	2	3
160	1	60	30	30	22	2.5	2.5	12	12	5	3	4	2	3
160	1	60	25	30	18	2	2	12	9	8	2	4	2	3
160	1	60	30	30	22	1.5	2	10	9	8	3	4	2	3
160	1	60	30	30	18	2	2	10	9	7	2	4	2	3
160	1	60	30	20	22	2	2.5	10	9	7	2	4	2	3
160	1	60	30	40	22	2	2.5	9	9	8	1	4	2	3
161	0	48	30	30	18	2	2.5	12	12	7	2	4	5	4
161	0	48	30	30	12	2	2.5	10	12	7	3	4	5	4
161	0	48	30	30	18	2.5	2.5	10	7	8	3	4	5	4
161	0	48	30	40	18	1.5	2.5	12	12	5	2	4	5	4
161	0	48	30	20	18	2	2	12	9	5	2	4	5	4
161	0	48	30	30	22	2	2	10	7	5	2	4	5	4
161	0	48	30	20	12	2.5	2.5	10	7	8	3	4	5	4
161	0	48	30	30	12	2	2.5	10	12	5	2	4	5	4
161	0	48	25	30	12	1.5	2.5	10	9	7	2	4	5	4
161	0	48	25	30	22	2	2.5	10	7	7	1	4	5	4
162	0	34	35	40	12	1.5	2.5	10	12	7	3	4	3	1
162	0	34	30	30	18	2	3	10	7	7	1	4	3	1
162	0	34	30	30	18	1.5	2	10	7	7	2	4	3	1
162	0	34	30	30	18	2	2	12	7	7	2	4	3	1
162	0	34	25	30	22	1.5	3	10	12	8	3	4	3	1
162	0	34	35	30	12	2.5	3	12	12	8	1	4	3	1
162	0	34	25	30	12	2.5	2	10	7	7	3	4	3	1
162	0	34	30	40	18	2.5	3	10	7	7	1	4	3	1
162	0	34	30	30	18	1.5	2	10	7	7	2	4	3	1
162	0	34	30	20	18	1.5	2	10	9	5	2	4	3	1
163	1	44	25	40	18	2.5	2	10	12	7	3	5	5	4
163	1	44	25	40	18	2	2.5	9	12	5	2	5	5	4
163	1	44	30	30	22	2	3	10	9	8	3	5	5	4
163	1	44	35	30	18	2	2.5	10	12	8	2	5	5	4
163	1	44	30	30	18	2	2	9	9	5	3	5	5	4
163	1	44	25	40	12	2.5	2.5	9	9	8	3	5	5	4
163	1	44	30	30	22	1.5	3	12	12	7	3	5	5	4
163	1	44	25	40	12	2	2.5	9	7	7	1	5	5	4
163	1	44	25	30	18	1.5	2	10	12	5	2	5	5	4
163	1	44	35	30	12	1.5	3	10	9	7	3	5	5	4
164	0	53	30	40	12	1.5	2.5	9	12	7	3	3	3	4
164	0	53	35	30	18	2.5	2	10	9	8	2	3	3	4
164	0	53	30	20	12	2.5	2.5	12	9	7	2	3	3	4
164	0	53	30	30	22	2	2	12	12	5	2	3	3	4
164	0	53	30	20	12	2	3	10	9	8	3	3	3	4
164	0	53	30	30	12	2	2.5	9	12	5	3	3	3	4
164	0	53	30	30	22	2	2	10	9	7	3	3	3	4
164	0	53	30	30	22	2	2.5	10	9	5	2	3	3	4
164	0	53	35	30	18	1.5	2	12	12	7	2	3	3	4
164	0	53	30	30	18	2	2.5	10	12	7	3	3	3	4
165	1	60	35	20	18	2.5	2.5	10	9	5	2	1	5	4
165	1	60	30	30	18	2.5	2	12	9	8	2	1	5	4
165	1	60	35	30	18	2.5	2.5	10	9	7	3	1	5	4
165	1	60	30	40	18	2.5	3	12	7	7	2	1	5	4
165	1	60	35	40	18	2	3	12	7	5	3	1	5	4
165	1	60	30	20	18	2.5	2.5	12	7	5	1	1	5	4
165	1	60	35	40	18	2	2.5	9	7	7	3	1	5	4
165	1	60	30	20	18	2	2.5	9	7	5	2	1	5	4
165	1	60	35	30	18	1.5	2.5	9	7	5	2	1	5	4
165	1	60	25	20	22	1.5	3	10	7	7	3	1	5	4
166	1	27	25	30	22	2	2.5	10	12	7	3	3	3	3
166	1	27	30	30	22	2	2	12	9	7	1	3	3	3
166	1	27	35	30	22	2	3	10	9	7	2	3	3	3
166	1	27	30	20	12	1.5	2	12	9	7	2	3	3	3
166	1	27	35	40	12	2.5	2	10	9	7	3	3	3	3
166	1	27	35	40	18	2.5	2.5	10	7	7	2	3	3	3
166	1	27	30	30	18	2	3	12	12	7	2	3	3	3
166	1	27	30	30	18	1.5	2	10	9	8	1	3	3	3
166	1	27	35	40	18	2.5	3	12	12	7	2	3	3	3
166	1	27	25	30	18	2	2.5	10	9	5	1	3	3	3
167	0	62	30	20	22	2	2.5	10	7	7	3	5	5	4
167	0	62	30	30	18	1.5	2.5	12	12	7	2	5	5	4
167	0	62	30	30	12	1.5	2	10	7	8	3	5	5	4
167	0	62	30	20	12	2	2.5	10	7	7	1	5	5	4
167	0	62	35	30	18	2	2	10	12	7	3	5	5	4
167	0	62	30	30	18	2	2.5	10	12	8	3	5	5	4
167	0	62	30	20	18	2.5	3	12	7	8	3	5	5	4
167	0	62	30	20	12	2.5	2.5	10	9	5	2	5	5	4
167	0	62	35	30	18	2	2.5	12	7	7	2	5	5	4
167	0	62	30	40	12	2	2.5	9	9	8	3	5	5	4
168	0	31	25	40	22	2	3	10	12	5	3	4	2	3
168	0	31	25	20	18	2	2	9	7	8	1	4	2	3
168	0	31	30	40	18	2	2	12	9	7	1	4	2	3
168	0	31	35	40	18	2.5	2.5	9	7	7	2	4	2	3
168	0	31	30	40	22	1.5	2.5	12	9	8	3	4	2	3
168	0	31	35	20	12	2.5	2.5	10	9	7	2	4	2	3
168	0	31	35	30	22	2	2.5	12	12	7	2	4	2	3
168	0	31	35	30	18	2.5	2	9	9	7	2	4	2	3
168	0	31	25	20	18	2.5	2.5	10	12	7	3	4	2	3
168	0	31	25	20	12	2.5	2.5	10	12	5	2	4	2	3
169	1	24	25	20	22	2.5	2.5	10	7	7	1	2	3	2
169	1	24	30	30	22	2.5	2	9	9	8	1	2	3	2
169	1	24	30	30	18	1.5	2.5	10	12	8	2	2	3	2
169	1	24	25	30	12	2	2	9	9	5	2	2	3	2
169	1	24	25	30	18	1.5	3	12	7	7	1	2	3	2
169	1	24	30	30	12	1.5	2	10	9	7	2	2	3	2
169	1	24	30	30	18	1.5	3	10	9	8	3	2	3	2
169	1	24	30	30	18	2	2.5	10	12	7	2	2	3	2
169	1	24	25	30	18	2.5	3	12	12	7	2	2	3	2
169	1	24	35	30	22	2.5	2.5	9	9	7	2	2	3	2
170	0	56	30	30	12	2	2.5	10	9	8	3	5	4	4
170	0	56	30	40	18	2.5	2.5	10	12	7	3	5	4	4
170	0	56	25	40	18	2	2	12	7	7	2	5	4	4
170	0	56	35	30	22	1.5	2.5	10	9	7	2	5	4	4
170	0	56	25	40	18	2	2	12	9	5	3	5	4	4
170	0	56	35	20	22	1.5	3	12	9	5	1	5	4	4
170	0	56	25	40	12	2.5	3	10	9	5	3	5	4	4
170	0	56	35	30	22	2	2	10	12	7	2	5	4	4
170	0	56	30	30	18	2.5	2.5	10	7	8	2	5	4	4
170	0	56	35	40	12	1.5	2.5	10	12	7	1	5	4	4
171	1	57	35	20	12	2	2	9	9	5	3	5	5	5
171	1	57	30	20	12	2.5	2.5	10	9	8	3	5	5	5
171	1	57	35	40	18	2	2.5	10	7	7	3	5	5	5
171	1	57	30	40	22	2.5	3	12	9	8	2	5	5	5
171	1	57	25	30	18	2	2.5	9	12	8	3	5	5	5
171	1	57	35	30	18	1.5	2.5	10	9	8	1	5	5	5
171	1	57	25	40	18	1.5	2	10	12	8	3	5	5	5
171	1	57	30	30	18	2.5	2.5	10	9	7	2	5	5	5
171	1	57	35	20	18	2	2.5	9	9	7	2	5	5	5
171	1	57	35	30	12	2.5	2	10	7	5	3	5	5	5
172	0	26	25	40	12	1.5	2	10	9	7	3	5	3	3
172	0	26	35	20	22	1.5	2	12	9	7	1	5	3	3
172	0	26	30	40	12	1.5	2.5	12	9	5	2	5	3	3
172	0	26	35	30	22	1.5	2	12	12	5	2	5	3	3
172	0	26	35	30	12	2.5	3	12	9	5	3	5	3	3
172	0	26	30	30	12	2	3	9	12	8	3	5	3	3
172	0	26	35	40	18	2.5	2.5	9	9	8	3	5	3	3
172	0	26	30	20	18	2	2	9	7	5	2	5	3	3
172	0	26	35	40	18	2	3	12	9	7	2	5	3	3
172	0	26	30	30	22	2.5	2	12	7	8	1	5	3	3
173	1	31	25	40	18	2	2	9	7	8	1	4	4	3
173	1	31	30	30	12	2	3	10	7	8	2	4	4	3
173	1	31	30	30	12	2.5	2	10	9	8	3	4	4	3
173	1	31	30	40	12	1.5	2.5	10	9	8	2	4	4	3
173	1	31	25	40	18	2	2	9	9	7	3	4	4	3
173	1	31	30	30	22	1.5	2.5	10	9	5	2	4	4	3
173	1	31	35	40	22	1.5	2.5	10	12	7	3	4	4	3
173	1	31	25	40	22	1.5	2.5	10	9	8	1	4	4	3
173	1	31	30	30	18	2	2.5	10	9	7	2	4	4	3
173	1	31	25	30	22	2.5	2.5	10	12	7	1	4	4	3
174	0	25	30	30	18	2.5	2.5	9	7	5	3	3	3	4
174	0	25	30	30	18	1.5	2.5	10	12	7	2	3	3	4
174	0	25	30	30	18	2	2.5	10	9	8	2	3	3	4
